,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
7622,R-S-4558,14/03/2022,15:10:21,Knit Polo Shirt - Cloud - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7623,R-S-4558,14/03/2022,15:10:21,Knit Scarf - Heather Wood,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Scarf
7624,R-S-4558,14/03/2022,15:10:21,Organic Cotton Long Sleeve T-shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,2,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7625,R-S-4558,14/03/2022,15:10:21,Organic Cotton Long Sleeve T-shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,4,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7626,R-S-4558,14/03/2022,15:10:21,Oversized Knit Cardigan - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Cardigan
7627,R-S-4558,14/03/2022,15:10:21,Oversized Knit Sweater - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweater
7628,R-S-4558,14/03/2022,15:10:21,Oversized Knit Sweater - Heather Wood - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweater
7629,R-S-4558,14/03/2022,15:10:21,Relaxed Knit Joggers - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7630,R-S-4558,14/03/2022,15:10:21,Relaxed Knit Joggers - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7631,R-S-4558,14/03/2022,15:10:21,Relaxed Knit Joggers - Heather Wood - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7632,R-S-4558,14/03/2022,15:10:21,Ribbed Leggings - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Leggings
7633,R-S-4558,14/03/2022,15:10:21,Sleeveless Knit Top - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7634,R-S-4558,14/03/2022,15:10:21,Sleeveless Knit Top - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7635,R-S-4559,14/03/2022,16:16:47,Oversized Polo Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7636,R-S-4559,14/03/2022,16:16:47,Relaxed Knit Joggers - Heather Wood - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,78.4,81.4,Sweat Pants
7637,R-S-4560,14/03/2022,20:02:07,Heavy Ribbed Sweatpants - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,91.2,94.2,Sweat Pants
7638,R-S-4560,14/03/2022,20:02:07,Heavy Zip-Up Hoodie - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
7639,R-S-4561,15/03/2022,0:28:52,Heavy Ruffled Sweatshirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,94.4,97.4,Sweatshirt
7640,R-S-4561,15/03/2022,0:28:52,Heavy Ruffled Sweatshirt - Cream - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
7641,R-S-4562,15/03/2022,16:00:13,Freedom Silk Scarf - Double,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,79,1,1,82,Custom,0,Low,3,LB,Local shipping,Web,79,82,Scarf
7642,R-S-4563,15/03/2022,20:45:45,Gamma Basic Longsleeve Tshirt - White - L,Yes,Not Cancelled,USD,Pending,Unfulfilled,Pending,29,1,1,89.4,Custom,0,Low,3,LB,Local shipping,Web,86.4,89.4,Sweat Pants
7643,R-S-4563,15/03/2022,20:45:45,Palazzo Sweat Coord - Marble - L,No,Not Cancelled,USD,Pending,Unfulfilled,Pending,79,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Coord
7644,R-S-4564,16/03/2022,13:20:58,Heavy Zipper Sweatshirt - Black - M,No,Not Cancelled,USD,Pending,Unfulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
7645,R-S-4564,16/03/2022,13:20:58,Heavy Zipper Sweatshirt - Oyster - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,180.8,183.8,Sweatshirt
7646,R-S-4564,16/03/2022,13:20:58,Knit Flare Sweatpants - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7647,R-S-4564,16/03/2022,13:20:58,Oversized Knit Sweater - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweater
7648,R-S-4565,16/03/2022,15:01:55,Knit Flare Sweatpants - Blue Fog - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,Low,0,LB,0,Pos,130.4,130.4,Sweat Pants
7649,R-S-4565,16/03/2022,15:01:55,Oversized Knit Cardigan - Blue Fog - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Cardigan
7650,R-S-4565,16/03/2022,15:01:55,Sleeveless Knit Top - Blue Fog - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Top
7651,R-S-4566,16/03/2022,15:29:53,Full Length Maxi Knit Dress - Black,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,89,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,172,175,Dress
7652,R-S-4566,16/03/2022,15:29:53,Oversized Knit Sweater - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweater
7653,R-S-4566,16/03/2022,15:29:53,Relaxed Knit Joggers - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7654,R-S-4566,16/03/2022,15:29:53,The Chunky Scrunchie - Emerald,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9,2,1,0,Custom,0,0,0,LB,0,Web,0,0,Scrunchie
7655,R-S-4567,16/03/2022,15:34:52,Oversized Knit Sweater - Berry Nude - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59,1,1,86.4,Custom,0,Low,0,LB,Free Shipping,Shopify_draft_order,86.4,86.4,Sweater
7656,R-S-4567,16/03/2022,15:34:52,Relaxed Knit Joggers - Berry Nude - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7657,R-S-4568,17/03/2022,14:43:11,Basic Hoodie Sweat Coord - Olive Night - M,No,Cancelled,USD,Refunded,Unfulfilled,Pending,79,1,1,0,Custom,139.33,Low,0,LB,0,Shopify_draft_order,139.33,139.33,Hoodie
7658,R-S-4568,17/03/2022,14:43:11,Oversized Knit Sweater - Heather Wood - S,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweater
7659,R-S-4568,17/03/2022,14:43:11,Relaxed Knit Joggers - Heather Wood - S,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7660,R-S-4569,17/03/2022,14:49:15,Basic Hoodie Sweat Coord - Olive Night - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Cash,0,Low,0,LB,0,Pos,139.33,139.33,Hoodie
7661,R-S-4569,17/03/2022,14:49:15,Oversized Knit Sweater - Heather Wood - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweater
7662,R-S-4569,17/03/2022,14:49:15,Relaxed Knit Joggers - Heather Wood - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Pants
7663,R-S-4570,17/03/2022,15:05:16,Oversized High-Neck Cotton T-shirt with Pocket - Starry Black / S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Pants
7664,R-S-4570,17/03/2022,15:05:16,Oversized Shirt - Porcelain - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Pants
7665,R-S-4570,17/03/2022,15:05:16,Palazzo Sweat Coord - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Coord
7666,R-S-4570,17/03/2022,15:05:16,Palazzo Sweat Coord - Purple Marl - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Coord
7667,R-S-4570,17/03/2022,15:05:16,Polo Shirt - Aqua - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweat Pants
7668,R-S-4570,17/03/2022,15:05:16,Polo Shirt - Aqua - S,No,Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,319.46,Cash,0,Low,0,LB,0,Pos,319.46,319.46,Sweat Pants
7669,R-S-4570,17/03/2022,15:05:16,Zipper Hoodie Co-ord - Black Melange - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,85,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Hoodie
7670,R-S-4571,17/03/2022,15:14:00,Heavy Zipper Sweatshirt - Cream - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Sweatshirt
7671,R-S-4571,17/03/2022,15:14:00,Knit Flare Sweatpants - Espresso - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,86.4,Manual,0,Low,0,LB,0,Pos,264,264,Sweat Pants
7672,R-S-4571,17/03/2022,15:14:00,Oversized Knit Cardigan - Espresso - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Cardigan
7673,R-S-4571,17/03/2022,15:14:00,Oversized Knit Sweater - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweater
7674,R-S-4571,17/03/2022,15:14:00,Relaxed Knit Joggers - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweat Pants
7675,R-S-4571,17/03/2022,15:14:00,Sleeveless Knit Top - Espresso - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Top
7676,R-S-4572,17/03/2022,22:16:56,Black Glitter Fighter Sweatshirt - Waist Length - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweatshirt
7677,R-S-4572,17/03/2022,22:16:56,Heavy Ribbed Sweatpants - Sage - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweat Pants
7678,R-S-4572,17/03/2022,22:16:56,Heavy Ruffled Sweatshirt - Cream - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,59,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweatshirt
7679,R-S-4572,17/03/2022,22:16:56,Knit Flare Sweatpants - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweat Pants
7680,R-S-4572,17/03/2022,22:16:56,Knit Flare Sweatpants - Espresso - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweat Pants
7681,R-S-4572,17/03/2022,22:16:56,Knit Polo Shirt - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,59,1,1,0,Manual,0,0,0,LB,0,Pos,0,0,Sweat Pants
7682,R-S-4572,17/03/2022,22:16:56,Oversized High-Neck Cotton T-shirt with Pocket - Black / M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,436,Custom,0,Low,3,LB,Local shipping,Web,433,436,Sweat Pants
7683,R-S-4572,17/03/2022,22:16:56,Oversized High-Neck Cotton T-shirt with Pocket - Sage / S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7684,R-S-4572,17/03/2022,22:16:56,Relaxed Knit Joggers - Black - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7685,R-S-4573,18/03/2022,13:43:28,Basic Hoodie Sweat Coord - Flamingo Pink - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
7686,R-S-4573,18/03/2022,13:43:28,Knit Flare Sweatpants - Blue Fog - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,Low,0,LB,0,Pos,183.33,183.33,Sweat Pants
7687,R-S-4573,18/03/2022,13:43:28,Oversized Knit Cardigan - Blue Fog - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Cardigan
7688,R-S-4573,18/03/2022,13:43:28,Sleeveless Knit Top - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Cash,0,0,0,LB,0,Pos,0,0,Top
7689,R-S-4574,18/03/2022,15:17:54,Fighter Socks - Sikasok x RUSH & REEZ,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,13,1,1,24.6,Custom,0,Low,0,LB,0,Shopify_draft_order,24.6,24.6,Socks
7690,R-S-4574,18/03/2022,15:17:54,Second Skin Tank Top - Stone - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7691,R-S-4574,18/03/2022,15:17:54,Second Skin Tank Top - White - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7692,R-S-4575,18/03/2022,15:37:40,Knit Scarf - Black,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,29.4,Custom,0,Low,0,LB,0,Shopify_draft_order,29.4,29.4,Scarf
7693,R-S-4576,18/03/2022,16:30:34,Basic Leggings - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Leggings
7694,R-S-4576,18/03/2022,16:30:34,Heavy Zipper Sweatshirt - Cream - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,62.4,65.4,Sweatshirt
7695,R-S-4577,18/03/2022,19:37:34,Oversized Knit Sweater - Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,39.2,Custom,0,Low,3,LB,Local shipping,Web,125.6,128.6,Sweater
7696,R-S-4577,18/03/2022,19:37:34,Relaxed Knit Joggers - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7697,R-S-4577,18/03/2022,19:37:34,Relaxed Knit Joggers - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7698,R-S-4578,18/03/2022,22:36:33,Knit Polo Shirt - Cloud - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7699,R-S-4578,18/03/2022,22:36:33,Oversized Knit Cardigan - Cloud - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,115,Custom,0,Low,3,LB,Local shipping,Web,112,115,Cardigan
7700,R-S-4578,18/03/2022,22:36:33,Local shipping,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,2,1,0,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7701,R-S-4579,19/03/2022,10:26:51,Heavy Ribbed Sweatpants - Black - S,No,Not Cancelled,USD,Pending,Fulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7702,R-S-4579,19/03/2022,10:26:51,Heavy Ribbed Sweatpants - Oyster - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7703,R-S-4579,19/03/2022,10:26:51,Heavy Zipper Sweatshirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,59,1,1,108,Custom,0,Low,3,LB,Local shipping,Web,216,219,Sweatshirt
7704,R-S-4579,19/03/2022,10:26:51,Heavy Zipper Sweatshirt - Oyster - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
7705,R-S-4580,19/03/2022,15:32:33,Knit Flare Sweatpants - Cloud - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7706,R-S-4580,19/03/2022,15:32:33,Knit Polo Shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7707,R-S-4580,19/03/2022,15:32:33,Oversized Knit Cardigan - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Cardigan
7708,R-S-4580,19/03/2022,15:32:33,Relaxed Knit Joggers - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7709,R-S-4580,19/03/2022,15:32:33,Sleeveless Knit Top - Cloud - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Cash,47.2,Low,0,LB,0,Pos,216.8,216.8,Top
7710,R-S-4581,19/03/2022,15:47:59,Heavy Basic Sweatpants - Emerald - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,62.4,Manual,0,Low,0,LB,0,Android,62.4,62.4,Sweat Pants
7711,R-S-4581,19/03/2022,15:47:59,Heavy Hoodie - Emerald - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Hoodie
7712,R-S-4582,19/03/2022,22:55:06,Oversized High-Neck Cotton T-shirt with Pocket - Starry Black / S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7713,R-S-4582,19/03/2022,22:55:06,Oversized Shirt - Porcelain - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7714,R-S-4582,19/03/2022,22:55:06,Palazzo Sweat Coord - Blackberry - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Coord
7715,R-S-4582,19/03/2022,22:55:06,Palazzo Sweat Coord - Purple Marl - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Coord
7716,R-S-4582,19/03/2022,22:55:06,Polo Shirt - Aqua - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7717,R-S-4582,19/03/2022,22:55:06,Polo Shirt - Aqua - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,Low,0,LB,0,Android,308.4,308.4,Sweat Pants
7718,R-S-4582,19/03/2022,22:55:06,Zipper Hoodie Co-ord - Black Melange - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Hoodie
7719,R-S-4583,20/03/2022,0:32:50,Heavy Basic Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7720,R-S-4583,20/03/2022,0:32:50,Little Fighter Sweatshirt - Oxblood - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweatshirt
7721,R-S-4583,20/03/2022,0:32:50,Little Fighter Sweatshirt - Oxblood - 9-10 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweatshirt
7722,R-S-4583,20/03/2022,0:32:50,Little Sweatpants - Black - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Pending,25,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7723,R-S-4583,20/03/2022,0:32:50,Little Sweatpants - Navy - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Manual,0,0,0,LB,0,Android,0,0,Sweat Pants
7724,R-S-4583,20/03/2022,0:32:50,Little Sweatpants - Navy - 7-8 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,2,1,20,Custom,0,Low,3,LB,Local shipping,Web,175.2,178.2,Sweat Pants
7725,R-S-4584,20/03/2022,1:29:47,Oversized Polo Shirt - Olive - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7726,R-S-4584,20/03/2022,1:29:47,Oversized Polo Shirt - Scarlet - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7727,R-S-4584,20/03/2022,1:29:47,Oversized Polo Shirt - White - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,117.6,120.6,Sweat Pants
7728,R-S-4585,21/03/2022,15:27:53,Knit Flare Sweatpants - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
7729,R-S-4585,21/03/2022,15:27:53,Oversized Knit Cardigan - Black - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,133.4,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,130.4,133.4,Cardigan
7730,R-S-4585,21/03/2022,15:27:53,Sleeveless Knit Top - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7731,R-S-4586,21/03/2022,15:40:21,Knit Flare Sweatpants - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7732,R-S-4586,21/03/2022,15:40:21,Oversized Knit Cardigan - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Cardigan
7733,R-S-4586,21/03/2022,15:40:21,Oversized Knit Sweater - Blackberry - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweater
7734,R-S-4586,21/03/2022,15:40:21,Relaxed Knit Joggers - Blackberry - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,274,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,271,274,Sweat Pants
7735,R-S-4586,21/03/2022,15:40:21,Sleeveless Knit Top - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Top
7736,R-S-4587,21/03/2022,16:16:20,Oversized Knit Sweater - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,154.4,157.4,Sweater
7737,R-S-4587,21/03/2022,16:16:20,Relaxed Knit Joggers - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
7738,R-S-4587,21/03/2022,16:16:20,Zip-Up Vest Coord- Caramel - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Vest
7739,R-S-4588,21/03/2022,16:53:15,Oversized Knit Cardigan - Berry Nude - S,Yes,Cancelled,USD,Refunded,Unfulfilled,Pending,79,1,1,0,Custom,242,Low,0,LB,0,Shopify_draft_order,242,242,Cardigan
7740,R-S-4588,21/03/2022,16:53:15,Oversized Knit Cardigan - Espresso - S,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,79,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Cardigan
