,Unnamed: 0,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category,Month of Order,Year of Order
6696,6696,R-S-4259,29/12/2021,17:25:28,Little Fighter Sweatshirt - Navy & White - 7-8 Years,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatshirt,12,2021
6697,6697,R-S-4259,29/12/2021,17:25:28,Little Sweatpants - Black - 7-8 Years,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6698,6698,R-S-4259,29/12/2021,17:25:28,Little Sweatpants - Military - 7-8 Years,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6699,6699,R-S-4260,29/12/2021,17:49:03,Hoodie Knit Co-ord Set - Cream - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,120,1,1,125,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,125,125,Set,12,2021
6700,6700,R-S-4260,29/12/2021,17:49:03,Local shipping,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,5,1,0,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6701,6701,R-S-4261,30/12/2021,13:06:26,Cotton Scarf-Plain,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,10,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,0,0,Scarf,12,2021
6702,6702,R-S-4263,30/12/2021,13:54:18,Basic Leggings - Black - L,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,19,1,1,641,Custom,0,Low,3,LB,Local shipping,Web,638,641,Leggings,12,2021
6703,6703,R-S-4263,30/12/2021,13:54:18,Heavy Basic Sweatpants - Black - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,12,2021
6704,6704,R-S-4263,30/12/2021,13:54:18,Heavy Hoodie - Sage - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,12,2021
6705,6705,R-S-4263,30/12/2021,13:54:18,Heavy Hoodie - Taupe - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,12,2021
6706,6706,R-S-4263,30/12/2021,13:54:18,Heavy Ribbed Sweatpants - Military - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,12,2021
6707,6707,R-S-4263,30/12/2021,13:54:18,Heavy Ribbed Sweatpants - Oyster - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,12,2021
6708,6708,R-S-4263,30/12/2021,13:54:18,Heavy Ribbed Sweatpants - Sage - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,12,2021
6709,6709,R-S-4263,30/12/2021,13:54:18,Heavy Ruffled Sweatshirt - Oyster - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,12,2021
6710,6710,R-S-4263,30/12/2021,13:54:18,Heavy Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,12,2021
6711,6711,R-S-4263,30/12/2021,13:54:18,Heavy Zip-Up Hoodie - Sage - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,12,2021
6712,6712,R-S-4263,30/12/2021,13:54:18,Heavy Zip-Up Hoodie - Sage - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,12,2021
6713,6713,R-S-4263,30/12/2021,13:54:18,Heavy Zipper Sweatshirt - Military - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,12,2021
6714,6714,R-S-4264,30/12/2021,14:02:39,Basic Leggings - Black - L,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,92.35,Custom,97.2,Low,3,LB,Local shipping,Shopify_draft_order,889.75,892.75,Leggings,12,2021
6715,6715,R-S-4264,30/12/2021,14:02:39,Heavy Basic Sweatpants - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6716,6716,R-S-4264,30/12/2021,14:02:39,Heavy Hoodie - Sage - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Hoodie,12,2021
6717,6717,R-S-4264,30/12/2021,14:02:39,Heavy Hoodie - Taupe - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Hoodie,12,2021
6718,6718,R-S-4264,30/12/2021,14:02:39,Heavy Ribbed Sweatpants - Military - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,98,2,2,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6719,6719,R-S-4264,30/12/2021,14:02:39,Heavy Ribbed Sweatpants - Military - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6720,6720,R-S-4264,30/12/2021,14:02:39,Heavy Ribbed Sweatpants - Oyster - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6721,6721,R-S-4264,30/12/2021,14:02:39,Heavy Ribbed Sweatpants - Sage - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6722,6722,R-S-4264,30/12/2021,14:02:39,Heavy Ruffled Sweatshirt - Oyster - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatshirt,12,2021
6723,6723,R-S-4264,30/12/2021,14:02:39,Heavy Zip-Up Hoodie - Black - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Hoodie,12,2021
6724,6724,R-S-4264,30/12/2021,14:02:39,Heavy Zip-Up Hoodie - Sage - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Hoodie,12,2021
6725,6725,R-S-4264,30/12/2021,14:02:39,Heavy Zip-Up Hoodie - Sage - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Hoodie,12,2021
6726,6726,R-S-4264,30/12/2021,14:02:39,Heavy Zipper Sweatshirt - Military - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,118,2,2,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatshirt,12,2021
6727,6727,R-S-4264,30/12/2021,14:02:39,Heavy Zipper Sweatshirt - Military - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatshirt,12,2021
6728,6728,R-S-4264,30/12/2021,14:02:39,Oversized High-Neck Cotton T-shirt with Pocket - Black / L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6729,6729,R-S-4264,30/12/2021,14:02:39,Oversized High-Neck Cotton T-shirt with Pocket - Black / S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6730,6730,R-S-4264,30/12/2021,14:02:39,Oversized High-Neck Cotton T-shirt with Pocket - Cool Grey / S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6731,6731,R-S-4264,30/12/2021,14:02:39,Oversized High-Neck Cotton T-shirt with Pocket - Sage / S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6732,6732,R-S-4265,30/12/2021,14:09:33,Basic Leggings - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Leggings,12,2021
6733,6733,R-S-4265,30/12/2021,14:09:33,Basic Leggings - Cool Grey - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Leggings,12,2021
6734,6734,R-S-4265,30/12/2021,14:09:33,Basic Leggings - Sage - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Leggings,12,2021
6735,6735,R-S-4265,30/12/2021,14:09:33,Heavy Basic Sweatpants - Taupe - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,240.3,240.3,Sweat Pants,12,2021
6736,6736,R-S-4265,30/12/2021,14:09:33,Heavy Ribbed Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6737,6737,R-S-4265,30/12/2021,14:09:33,Heavy Zipper Sweatshirt - Cream - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatshirt,12,2021
6738,6738,R-S-4265,30/12/2021,14:09:33,Oversized High-Neck Cotton T-shirt with Pocket - Cool Grey / L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6739,6739,R-S-4265,30/12/2021,14:09:33,The Chunky Scrunchie - Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Scrunchie,12,2021
6740,6740,R-S-4265,30/12/2021,14:09:33,The Chunky Scrunchie - Sage,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Scrunchie,12,2021
6741,6741,R-S-4266,30/12/2021,14:42:38,Zipper Hoodie Co-ord - Black Melange - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,5,1,0,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6742,6742,R-S-4266,30/12/2021,14:42:38,Little Fighter Sweatshirt - Emerald - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,90,93,Sweatshirt,12,2021
6743,6743,R-S-4266,30/12/2021,14:42:38,Little Sweatpants - Black - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6744,6744,R-S-4266,30/12/2021,14:42:38,Little Sweatpants - Military - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweat Pants,12,2021
6745,6745,R-S-4267,30/12/2021,17:28:54,Heavy Ruffled Sweatshirt - Oyster - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Cash,0,Low,0,LB,Local shipping,Pos,59,59,Sweatshirt,12,2021
6746,6746,R-S-4268,30/12/2021,17:31:56,Heavy Zip-Up Hoodie - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Cash,0,Low,0,LB,Local shipping,Pos,65,65,Hoodie,12,2021
6747,6747,R-S-4269,30/12/2021,20:51:29,Heavy Basic Sweatpants - Emerald - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweat Pants,12,2021
6748,6748,R-S-4269,30/12/2021,20:51:29,Heavy Hoodie - Emerald - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,79,Custom,0,Low,3,LB,Local shipping,Web,262,265,Hoodie,12,2021
6749,6749,R-S-4269,30/12/2021,20:51:29,Palazzo Sweat Coord - Grey Marl - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Coord,12,2021
6750,6750,R-S-4269,30/12/2021,20:51:29,Palazzo Sweat Coord - Marble - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,79,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Coord,12,2021
6751,6751,R-S-4270,30/12/2021,21:27:15,Heavy Ribbed Sweatpants - Military - S,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,111,Custom,0,Low,3,LB,Local shipping,Web,108,111,Sweat Pants,12,2021
6752,6752,R-S-4270,30/12/2021,21:27:15,Heavy Zipper Sweatshirt - Military - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,12,2021
6753,6753,R-S-4271,30/12/2021,22:38:20,Heavy Ribbed Sweatpants - Military - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,12,2021
6754,6754,R-S-4271,30/12/2021,22:38:20,Heavy Ruffled Sweatshirt - Black - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,12,2021
6755,6755,R-S-4271,30/12/2021,22:38:20,Heavy Zipper Sweatshirt - Military - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,12,2021
6756,6756,R-S-4271,30/12/2021,22:38:20,Oversized High-Neck Cotton T-shirt with Pocket - Black / M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Tap,0,Low,15,BH,DHL,Web,202,217,Sweat Pants,12,2021
6757,6757,R-S-4272,30/12/2021,23:36:59,Heavy Ribbed Sweatpants - Military - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Tap,0,0,0,BH,Local shipping,Web,0,0,Sweat Pants,12,2021
6758,6758,R-S-4272,30/12/2021,23:36:59,Heavy Zipper Sweatshirt - Military - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,108,111,Sweatshirt,12,2021
6759,6759,R-S-4273,01/01/2022,13:50:57,Heavy Ruffled Sweatshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,179,182,Sweatshirt,1,2022
6760,6760,R-S-4273,01/01/2022,13:50:57,Hoodie Knit Co-ord Set - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Set,1,2022
6761,6761,R-S-4274,02/01/2022,11:44:06,Basic Leggings - Sage - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Leggings,1,2022
6762,6762,R-S-4274,02/01/2022,11:44:06,Heavy Ruffled Sweatshirt - Sage - S,No,Not Cancelled,USD,Pending,Unfulfilled,Pending,59,1,1,81,Custom,0,Low,3,LB,Local shipping,Web,78,81,Sweatshirt,1,2022
6763,6763,R-S-4275,03/01/2022,13:16:10,Heavy Hoodie - Berry Nude - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,55,58,Hoodie,1,2022
6764,6764,R-S-4276,03/01/2022,16:20:38,Heavy Basic Sweatpants - Sapphire - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,335,Custom,0,Low,3,LB,Local shipping,Web,332,335,Sweat Pants,1,2022
6765,6765,R-S-4276,03/01/2022,16:20:38,Heavy Hoodie - Sapphire - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,1,2022
6766,6766,R-S-4276,03/01/2022,16:20:38,Heavy Ribbed Sweatpants - Military - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6767,6767,R-S-4276,03/01/2022,16:20:38,Heavy Zipper Sweatshirt - Military - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,1,2022
6768,6768,R-S-4276,03/01/2022,16:20:38,Knit Co-ord Set - Beige - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,120,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Set,1,2022
6769,6769,R-S-4277,03/01/2022,17:02:32,Heavy Zip-Up Hoodie - Taupe - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,1,2022
6770,6770,R-S-4277,03/01/2022,17:02:32,Heavy Zipper Sweatshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Cash,0,Low,0,LB,Local shipping,Pos,124,124,Sweatshirt,1,2022
6771,6771,R-S-4278,03/01/2022,21:16:38,Heavy Basic Sweatpants - Emerald - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,104,107,Sweat Pants,1,2022
6772,6772,R-S-4278,03/01/2022,21:16:38,Heavy Hoodie - Emerald - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,1,2022
6773,6773,R-S-4279,04/01/2022,14:03:51,Heavy Basic Sweatpants - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6774,6774,R-S-4279,04/01/2022,14:03:51,White Statement Sweatshirt - Waist Length - M,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,49,1,1,84.97,Cash,13.03,Low,0,LB,Local shipping,Pos,98,98,Sweatshirt,1,2022
6775,6775,R-S-4280,04/01/2022,19:47:08,Heavy Ribbed Sweatpants - Military - M,No,Not Cancelled,USD,Refunded,Fulfilled,Pending,49,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweat Pants,1,2022
6776,6776,R-S-4280,04/01/2022,19:47:08,Heavy Zipper Sweatshirt - Military - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,59,1,1,111,Custom,0,Low,3,LB,Local shipping,Web,108,111,Sweatshirt,1,2022
6777,6777,R-S-4281,04/01/2022,21:19:41,Gamma Basic Longsleeve Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,148,151,Sweat Pants,1,2022
6778,6778,R-S-4281,04/01/2022,21:19:41,Gamma Basic Longsleeve Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6779,6779,R-S-4281,04/01/2022,21:19:41,Heavy Hoodie - Sage - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Hoodie,1,2022
6780,6780,R-S-4281,04/01/2022,21:19:41,Oversized High-Neck Cotton T-shirt with Pocket - Sage / L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6781,6781,R-S-4282,04/01/2022,21:26:40,Basic Leggings - Cool Grey - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Leggings,1,2022
6782,6782,R-S-4282,04/01/2022,21:26:40,Light Palazzo Sweat Pants - Taupe - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,42,1,1,103,Custom,0,Low,3,LB,Local shipping,Web,100,103,Pants,1,2022
6783,6783,R-S-4282,04/01/2022,21:26:40,Longsleeve Me Here Now Tshirt - White - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6784,6784,R-S-4283,04/01/2022,22:31:28,Heavy Ribbed Sweatpants - Oyster - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,59,Low,3,LB,Local shipping,Web,108,111,Sweat Pants,1,2022
6785,6785,R-S-4283,04/01/2022,22:31:28,Heavy Ruffled Sweatshirt - Oyster - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweatshirt,1,2022
6786,6786,R-S-4284,05/01/2022,0:22:43,Knit Co-ord Set - Beige - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,120,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Set,1,2022
6787,6787,R-S-4284,05/01/2022,0:22:43,Longsleeve Me Here Now Tshirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,159,162,Sweat Pants,1,2022
6788,6788,R-S-4285,05/01/2022,1:47:10,Second Skin T-Shirt - Taupe - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,14,17,Sweat Pants,1,2022
6789,6789,R-S-4286,05/01/2022,15:07:26,Heavy Basic Sweatpants - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,1,2022
6790,6790,R-S-4286,05/01/2022,15:07:26,White Statement Sweatshirt - Waist Length - L,Yes,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,49,1,1,0,Cash,98,Low,0,LB,Local shipping,Pos,98,98,Sweatshirt,1,2022
6791,6791,R-S-4288,05/01/2022,15:17:47,Cropped Maxi Knit Dress - Riviera,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,89,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Dress,1,2022
6792,6792,R-S-4288,05/01/2022,15:17:47,Heavy Ribbed Sweatpants - Sapphire - M,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweat Pants,1,2022
6793,6793,R-S-4288,05/01/2022,15:17:47,Heavy Ruffled Sweatshirt - Sapphire - M,Yes,Cancelled,USD,Pending,Fulfilled,Fulfilled,59,1,1,252,Cash,0,Low,0,LB,Local shipping,Pos,252,252,Sweatshirt,1,2022
6794,6794,R-S-4288,05/01/2022,15:17:47,White Fighter Sweatshirt - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweatshirt,1,2022
6795,6795,R-S-4289,05/01/2022,16:01:54,Heavy Ribbed Sweatpants - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,Low,0,LB,Local shipping,Pos,104,104,Sweat Pants,1,2022
6796,6796,R-S-4289,05/01/2022,16:01:54,White Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweatshirt,1,2022
6797,6797,R-S-4290,05/01/2022,22:46:34,Heavy Basic Sweatpants - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Cash,0,0,0,LB,Local shipping,Pos,0,0,Sweat Pants,1,2022
6798,6798,R-S-4290,05/01/2022,22:46:34,Heavy Ribbed Sweatpants - Sapphire - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom + tap,0,Low,0,KW,Local shipping,Shopify_draft_order,260.95,260.95,Sweat Pants,1,2022
6799,6799,R-S-4290,05/01/2022,22:46:34,Heavy Zip-Up Hoodie - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom + tap,0,0,0,KW,Local shipping,Shopify_draft_order,0,0,Hoodie,1,2022
6800,6800,R-S-4290,05/01/2022,22:46:34,Heavy Zip-Up Hoodie - Sapphire - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom + tap,0,0,0,KW,Local shipping,Shopify_draft_order,0,0,Hoodie,1,2022
6801,6801,R-S-4290,05/01/2022,22:46:34,Palazzo Sweat Coord - Purple Marl - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79,1,1,0,Custom + tap,0,0,0,KW,Local shipping,Shopify_draft_order,0,0,Sweat Coord,1,2022
6802,6802,R-S-4291,05/01/2022,23:03:26,Light Hoodie - Lavender - M,No,Cancelled,USD,Refunded,Unfulfilled,Pending,45,1,1,31.97,Cash,13.03,Low,0,KW,Local shipping,Pos,45,45,Hoodie,1,2022
