,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category,Month of Order,Year of Order
6148,R-S-4038,2021-11-01,23:27:26,Light Ribbed Sweatpants - Lavender - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,11,2021
6149,R-S-4038,2021-11-01,23:27:26,Light Sweatshirt - Lavender - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Manual,0.0,Low,3.0,LB,Local shipping,Android,75.0,78.0,Sweatshirt,11,2021
6150,R-S-4039,2021-11-02,00:18:02,Emerald & White Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweatshirt,11,2021
6151,R-S-4039,2021-11-02,00:18:02,Hoodie Knit Co-ord Set - Steel - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,0.0,Low,3.0,LB,Local shipping,Android,235.0,238.0,Set,11,2021
6152,R-S-4039,2021-11-02,00:18:02,Little Fighter Sweatshirt - Military - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweatshirt,11,2021
6153,R-S-4039,2021-11-02,00:18:02,Little Sweatpants - Military - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,11,2021
6154,R-S-4040,2021-11-03,13:26:42,Palazzo Sweat Coord - Purple Marl - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,79.0,Low,3.0,LB,Local shipping,Android,79.0,82.0,Sweat Coord,11,2021
6155,R-S-4041,2021-11-03,14:30:57,Knit Co-ord Set - Black - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,117.0,Low,3.0,LB,Local shipping,Android,120.0,123.0,Set,11,2021
6156,R-S-4042,2021-11-03,22:52:43,Heavy Basic Sweatpants - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,11,2021
6157,R-S-4042,2021-11-03,22:52:43,Heavy Basic Sweatpants - Emerald - L,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,2,1,306.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,306.0,306.0,Sweat Pants,11,2021
6158,R-S-4042,2021-11-03,22:52:43,Heavy Basic Sweatpants - Sage - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,11,2021
6159,R-S-4042,2021-11-03,22:52:43,Heavy Hoodie - Emerald - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie,11,2021
6160,R-S-4042,2021-11-03,22:52:43,Heavy Hoodie - Sage - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie,11,2021
6161,R-S-4043,2021-11-03,22:58:06,Heavy Basic Sweatpants - Sapphire - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,104.0,104.0,Sweat Pants,11,2021
6162,R-S-4043,2021-11-03,22:58:06,Heavy Hoodie - Sapphire - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie,11,2021
6163,R-S-4044,2021-11-03,23:08:22,Heavy Basic Sweatpants - Sage - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants,11,2021
6164,R-S-4044,2021-11-03,23:08:22,Heavy Hoodie - Sage - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie,11,2021
6165,R-S-4045,2021-11-04,22:03:39,Hoodie Knit Co-ord Set - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,0.0,Low,3.0,LB,Local shipping,Android,240.0,243.0,Set,11,2021
6166,R-S-4045,2021-11-04,22:03:39,Knit Co-ord Set - Dust Pink - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Set,11,2021
6167,R-S-4046,2021-11-05,15:02:10,Knit Co-ord Set - Beige - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,240.0,243.0,Set,11,2021
6168,R-S-4046,2021-11-05,15:02:10,Knit Co-ord Set - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set,11,2021
6169,R-S-4047,2021-11-05,15:50:46,Basic Hoodie Sweat Coord - Beige Marl - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,79.0,82.0,Hoodie,11,2021
6170,R-S-4048,2021-11-05,16:59:33,Hoodie Knit Co-ord Set - Cream - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,240.0,243.0,Set,11,2021
6171,R-S-4048,2021-11-05,16:59:33,Hoodie Knit Co-ord Set - Mocha - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set,11,2021
6172,R-S-4049,2021-11-06,14:00:14,Second Skin Tank Top - Taupe - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,2,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,28.0,28.0,Top,11,2021
6173,R-S-4050,2021-11-06,15:36:34,Hoodie Knit Co-ord Set - Cream - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Set,11,2021
6174,R-S-4050,2021-11-06,15:36:34,Quilted Sweater Dress With Shirt Detail - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,70.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,190.0,190.0,Dress,11,2021
6175,R-S-4051,2021-11-07,11:29:37,Hoodie Knit Co-ord Set - Steel - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,0.0,Low,3.0,LB,Local shipping,Android,120.0,123.0,Set,11,2021
6176,R-S-4052,2021-11-07,17:17:26,BouclÌ© Wrap Jacket - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,99.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Jacket,11,2021
6177,R-S-4052,2021-11-07,17:17:26,Palazzo Sweat Coord - Black - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,96.0,Low,3.0,LB,Local shipping,Web,178.0,181.0,Sweat Coord,11,2021
6178,R-S-4053,2021-11-09,17:19:40,Oversized Cotton T-shirt - Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6179,R-S-4053,2021-11-09,17:19:40,Oversized Cotton T-shirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants,11,2021
6180,R-S-4054,2021-11-12,08:49:31,Black Glitter Fighter Sweatshirt - Waist Length - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,78.0,81.0,Sweatshirt,11,2021
6181,R-S-4054,2021-11-12,08:49:31,Statement Tshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6182,R-S-4055,2021-11-12,14:53:19,Charcoal Statement Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,11,2021
6183,R-S-4055,2021-11-12,14:53:19,Longsleeve Statement Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6184,R-S-4055,2021-11-12,14:53:19,Longsleeve Statement Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39.0,2,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6185,R-S-4055,2021-11-12,14:53:19,Oxblood Statement Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,11,2021
6186,R-S-4055,2021-11-12,14:53:19,Ribbed Shorts - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,19.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Shorts,11,2021
6187,R-S-4055,2021-11-12,14:53:19,Statement Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,409.0,412.0,Sweat Pants,11,2021
6188,R-S-4055,2021-11-12,14:53:19,White Statement Sweatshirt - Waist Length - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,11,2021
6189,R-S-4055,2021-11-12,14:53:19,Zip-Up Vest Coord- Caramel - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Vest,11,2021
6190,R-S-4056,2021-11-13,21:56:23,Second Skin High Neck T-Shirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,32.0,35.0,Sweat Pants,11,2021
6191,R-S-4056,2021-11-13,21:56:23,Second Skin High Neck T-Shirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6192,R-S-4057,2021-11-15,13:03:47,Second Skin High Neck Tank Top - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,32.0,32.0,Top,11,2021
6193,R-S-4057,2021-11-15,13:03:47,Second Skin High Neck Tank Top - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Top,11,2021
6194,R-S-4058,2021-11-15,17:12:17,Second Skin T-Shirt - Taupe - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,28.0,28.0,Sweat Pants,11,2021
6195,R-S-4058,2021-11-15,17:12:17,Second Skin Tank Top - Taupe - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Top,11,2021
6196,R-S-4059,2021-11-16,00:05:37,White Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,55.0,58.0,Sweatshirt,11,2021
6197,R-S-4060,2021-11-16,00:13:33,Second Skin High Neck T-Shirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,16.0,Manual,0.0,Low,3.0,LB,Local shipping,Iphone,48.0,51.0,Sweat Pants,11,2021
6198,R-S-4060,2021-11-16,00:13:33,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Top,11,2021
6199,R-S-4060,2021-11-16,00:13:33,Second Skin High Neck Tank Top - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,16.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Top,11,2021
6200,R-S-4061,2021-11-16,19:08:51,Oversized Polo Shirt - Porcelain - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,101.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,98.0,101.0,Sweat Pants,11,2021
6201,R-S-4061,2021-11-16,19:08:51,Polo Shirt - Cotton Candy - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6202,R-S-4062,2021-11-17,10:14:01,Oversized Shirt - Tie Dye - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,49.0,52.0,Sweat Pants,11,2021
6203,R-S-4063,2021-11-18,07:51:38,Hoodie Knit Co-ord Set - Mocha - L,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,120.0,1,1,123.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,120.0,123.0,Set,11,2021
6204,R-S-4064,2021-11-19,10:13:46,Super Oversized Sweat Coord - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6205,R-S-4064,2021-11-19,10:13:46,Super Oversized Sweat Coord - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,158.0,161.0,Sweat Coord,11,2021
6206,R-S-4065,2021-11-20,11:52:01,Grey Maxi Fleece Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Dress,11,2021
6207,R-S-4065,2021-11-20,11:52:01,Heavy Basic Sweatpants - Emerald - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,104.0,Manual,0.0,Low,0.0,LB,Local shipping,Android,184.0,184.0,Sweat Pants,11,2021
6208,R-S-4065,2021-11-20,11:52:01,Heavy Hoodie - Emerald - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie,11,2021
6209,R-S-4066,2021-11-20,20:24:47,Heavy Zip-Up Hoodie - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie,11,2021
6210,R-S-4066,2021-11-20,20:24:47,Hoodie Sweat Coord - Marble - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie,11,2021
6211,R-S-4066,2021-11-20,20:24:47,Oversized Cotton T-shirt - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants,11,2021
6212,R-S-4066,2021-11-20,20:24:47,Ribbed Leggings - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Manual,0.0,Low,3.0,LB,Custom,Iphone,188.0,191.0,Leggings,11,2021
6213,R-S-4067,2021-11-21,02:52:18,Hoodie Knit Co-ord Set - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,120.0,123.0,Set,11,2021
6214,R-S-4068,2021-11-21,13:13:18,Light Sweatshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,11,2021
6215,R-S-4068,2021-11-21,13:13:18,Ribbed Leggings - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,62.0,65.0,Leggings,11,2021
6216,R-S-4069,2021-11-22,14:26:45,Palazzo Sweat Coord - Marble - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,79.0,82.0,Sweat Coord,11,2021
6217,R-S-4070,2021-11-22,15:34:04,Second Skin High Neck Tank Top - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,16.0,3,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,11,2021
6218,R-S-4070,2021-11-22,15:34:04,Second Skin Tank Top - Stone - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,14.0,2,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,76.0,79.0,Top,11,2021
6219,R-S-4071,2021-11-22,21:57:51,Hoodie Knit Co-ord Set - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,120.0,123.0,Set,11,2021
6220,R-S-4072,2021-11-22,23:43:58,Basic Sweat Coord - Black - L / Heavy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6221,R-S-4072,2021-11-22,23:43:58,Palazzo Sweat Coord - Marble - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,158.0,161.0,Sweat Coord,11,2021
6222,R-S-4073,2021-11-23,08:49:32,BouclÌ© Wrap Jacket - OS,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,99.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,257.0,260.0,Jacket,11,2021
6223,R-S-4073,2021-11-23,08:49:32,Palazzo Sweat Coord - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6224,R-S-4073,2021-11-23,08:49:32,Palazzo Sweat Coord - Marble - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6225,R-S-4074,2021-11-23,14:45:21,Hoodie Knit Co-ord Set - Cream - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,120.0,123.0,Set,11,2021
6226,R-S-4075,2021-11-23,19:13:03,Checked Oversized Shirt - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6227,R-S-4075,2021-11-23,19:13:03,Hoodie Knit Co-ord Set - Mocha - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,210.0,213.0,Set,11,2021
6228,R-S-4075,2021-11-23,19:13:03,Navy & Fuchsia Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt,11,2021
6229,R-S-4076,2021-11-24,11:19:57,Hoodie Knit Co-ord Set - Black - M,Yes,Not Cancelled,USD,Pending,Unfulfilled,Pending,120.0,1,1,208.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,205.0,208.0,Set,11,2021
6230,R-S-4076,2021-11-24,11:19:57,Zipper Hoodie Co-ord - Black Melange - M,No,Not Cancelled,USD,Pending,Unfulfilled,Pending,85.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie,11,2021
6231,R-S-4077,2021-11-24,11:31:30,Zipper Hoodie Co-ord - Black Melange - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,85.0,1,1,88.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,85.0,88.0,Hoodie,11,2021
6232,R-S-4078,2021-11-24,15:10:16,Super Oversized Sweat Coord - Black - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6233,R-S-4078,2021-11-24,15:10:16,Super Oversized Sweat Coord - Black - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6234,R-S-4078,2021-11-24,15:10:16,Super Oversized Sweat Coord - Mocha - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,240.0,Manual,0.0,Low,3.0,LB,Local shipping,Iphone,237.0,240.0,Sweat Coord,11,2021
6235,R-S-4079,2021-11-24,21:30:07,Alpha Basic Longsleeve Tshirt - Black - L,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,29.0,1,1,32.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,29.0,32.0,Sweat Pants,11,2021
6236,R-S-4080,2021-11-26,20:05:27,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Pending,16.0,2,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,11,2021
6237,R-S-4080,2021-11-26,20:05:27,Second Skin High Neck Tank Top - White - L,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,16.0,2,1,67.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,64.0,67.0,Top,11,2021
6238,R-S-4081,2021-11-26,20:14:19,Alpha Basic Longsleeve Tshirt - White - L,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,29.0,1,1,318.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,315.0,318.0,Sweat Pants,11,2021
6239,R-S-4081,2021-11-26,20:14:19,Knit Co-ord Set - Dust Pink - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set,11,2021
6240,R-S-4081,2021-11-26,20:14:19,Oversized Polo Shirt - White - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6241,R-S-4081,2021-11-26,20:14:19,Second Skin High Neck Tank Top - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,16.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,11,2021
6242,R-S-4081,2021-11-26,20:14:19,Second Skin High Neck Tank Top - White - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,16.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,11,2021
6243,R-S-4081,2021-11-26,20:14:19,Zip-Up Vest Coord- Caramel - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,85.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Vest,11,2021
6244,R-S-4082,2021-11-27,02:22:37,Second Skin Tank Top - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top,11,2021
6245,R-S-4082,2021-11-27,02:22:37,Second Skin Tank Top - White - M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14.0,1,1,31.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,28.0,31.0,Top,11,2021
6246,R-S-4083,2021-11-29,00:38:40,Second Skin T-Shirt - Stone - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14.0,1,1,110.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,107.0,110.0,Sweat Pants,11,2021
6247,R-S-4083,2021-11-29,00:38:40,Second Skin T-Shirt - Taupe - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,14.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants,11,2021
6248,R-S-4083,2021-11-29,00:38:40,Super Oversized Sweat Coord - Mocha - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Coord,11,2021
6249,R-S-4084,2021-11-29,17:02:21,Maxi Oversized Sweatdress - Beige Marl / Without Hoodie,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie,11,2021
6250,R-S-4084,2021-11-29,17:02:21,Maxi Oversized Sweatdress - Black / Without Hoodie,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79.0,1,1,79.0,Custom + manual,79.0,Low,3.0,LB,Local shipping,Shopify_draft_order,316.0,319.0,Hoodie,11,2021
