,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
7694,R-S-4576,2022-03-18,16:30:34,Heavy Zipper Sweatshirt - Cream - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,62.4,65.4,Sweatshirt
7695,R-S-4577,2022-03-18,19:37:34,Oversized Knit Sweater - Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,39.2,Custom,0.0,Low,3.0,LB,Local shipping,Web,125.6,128.6,Sweater
7696,R-S-4577,2022-03-18,19:37:34,Relaxed Knit Joggers - Berry Nude - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7697,R-S-4577,2022-03-18,19:37:34,Relaxed Knit Joggers - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7698,R-S-4578,2022-03-18,22:36:33,Knit Polo Shirt - Cloud - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7699,R-S-4578,2022-03-18,22:36:33,Oversized Knit Cardigan - Cloud - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,115.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,112.0,115.0,Cardigan
7700,R-S-4578,2022-03-18,22:36:33,Local shipping,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,2.0,1,0,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7701,R-S-4579,2022-03-19,10:26:51,Heavy Ribbed Sweatpants - Black - S,No,Not Cancelled,USD,Pending,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7702,R-S-4579,2022-03-19,10:26:51,Heavy Ribbed Sweatpants - Oyster - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7703,R-S-4579,2022-03-19,10:26:51,Heavy Zipper Sweatshirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,59.0,1,1,108.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,216.0,219.0,Sweatshirt
7704,R-S-4579,2022-03-19,10:26:51,Heavy Zipper Sweatshirt - Oyster - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt
7705,R-S-4580,2022-03-19,15:32:33,Knit Flare Sweatpants - Cloud - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7706,R-S-4580,2022-03-19,15:32:33,Knit Polo Shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7707,R-S-4580,2022-03-19,15:32:33,Oversized Knit Cardigan - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Cardigan
7708,R-S-4580,2022-03-19,15:32:33,Relaxed Knit Joggers - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7709,R-S-4580,2022-03-19,15:32:33,Sleeveless Knit Top - Cloud - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,47.2,Low,0.0,LB,Local shipping,Pos,216.8,216.8,Top
7710,R-S-4581,2022-03-19,15:47:59,Heavy Basic Sweatpants - Emerald - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,62.4,Manual,0.0,Low,0.0,LB,Local shipping,Android,62.4,62.4,Sweat Pants
7711,R-S-4581,2022-03-19,15:47:59,Heavy Hoodie - Emerald - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie
7712,R-S-4582,2022-03-19,22:55:06,Oversized High-Neck Cotton T-shirt with Pocket - Starry Black / S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7713,R-S-4582,2022-03-19,22:55:06,Oversized Shirt - Porcelain - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7714,R-S-4582,2022-03-19,22:55:06,Palazzo Sweat Coord - Blackberry - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Coord
7715,R-S-4582,2022-03-19,22:55:06,Palazzo Sweat Coord - Purple Marl - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Coord
7716,R-S-4582,2022-03-19,22:55:06,Polo Shirt - Aqua - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7717,R-S-4582,2022-03-19,22:55:06,Polo Shirt - Aqua - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Android,308.4,308.4,Sweat Pants
7718,R-S-4582,2022-03-19,22:55:06,Zipper Hoodie Co-ord - Black Melange - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Hoodie
7719,R-S-4583,2022-03-20,00:32:50,Heavy Basic Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7720,R-S-4583,2022-03-20,00:32:50,Little Fighter Sweatshirt - Oxblood - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweatshirt
7721,R-S-4583,2022-03-20,00:32:50,Little Fighter Sweatshirt - Oxblood - 9-10 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweatshirt
7722,R-S-4583,2022-03-20,00:32:50,Little Sweatpants - Black - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Pending,25.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7723,R-S-4583,2022-03-20,00:32:50,Little Sweatpants - Navy - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Android,0.0,0.0,Sweat Pants
7724,R-S-4583,2022-03-20,00:32:50,Little Sweatpants - Navy - 7-8 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25.0,2,1,20.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,175.2,178.2,Sweat Pants
7725,R-S-4584,2022-03-20,01:29:47,Oversized Polo Shirt - Olive - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7726,R-S-4584,2022-03-20,01:29:47,Oversized Polo Shirt - Scarlet - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7727,R-S-4584,2022-03-20,01:29:47,Oversized Polo Shirt - White - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,117.6,120.6,Sweat Pants
7728,R-S-4585,2022-03-21,15:27:53,Knit Flare Sweatpants - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7729,R-S-4585,2022-03-21,15:27:53,Oversized Knit Cardigan - Black - S,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,133.4,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,130.4,133.4,Cardigan
7730,R-S-4585,2022-03-21,15:27:53,Sleeveless Knit Top - Black - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top
7731,R-S-4586,2022-03-21,15:40:21,Knit Flare Sweatpants - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7732,R-S-4586,2022-03-21,15:40:21,Oversized Knit Cardigan - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Cardigan
7733,R-S-4586,2022-03-21,15:40:21,Oversized Knit Sweater - Blackberry - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweater
7734,R-S-4586,2022-03-21,15:40:21,Relaxed Knit Joggers - Blackberry - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,274.0,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,271.0,274.0,Sweat Pants
7735,R-S-4586,2022-03-21,15:40:21,Sleeveless Knit Top - Blue Fog - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top
7736,R-S-4587,2022-03-21,16:16:20,Oversized Knit Sweater - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,154.4,157.4,Sweater
7737,R-S-4587,2022-03-21,16:16:20,Relaxed Knit Joggers - Blackberry - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7738,R-S-4587,2022-03-21,16:16:20,Zip-Up Vest Coord- Caramel - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Vest
7739,R-S-4588,2022-03-21,16:53:15,Oversized Knit Cardigan - Berry Nude - S,Yes,Cancelled,USD,Refunded,Unfulfilled,Pending,79.0,1,1,0.0,Custom,242.0,Low,0.0,LB,Local shipping,Shopify_draft_order,242.0,242.0,Cardigan
7740,R-S-4588,2022-03-21,16:53:15,Oversized Knit Cardigan - Espresso - S,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Cardigan
7741,R-S-4588,2022-03-21,16:53:15,Relaxed Knit Joggers - Berry Nude - S,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7742,R-S-4588,2022-03-21,16:53:15,Sleeveless Knit Top - Berry Nude - L,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top
7743,R-S-4589,2022-03-21,16:54:59,Oversized Knit Cardigan - Berry Nude - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Cardigan
7744,R-S-4589,2022-03-21,16:54:59,Oversized Knit Cardigan - Espresso - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Cardigan
7745,R-S-4589,2022-03-21,16:54:59,Relaxed Knit Joggers - Berry Nude - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7746,R-S-4589,2022-03-21,16:54:59,Sleeveless Knit Top - Berry Nude - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top
7747,R-S-4590,2022-03-21,21:30:40,Heavy Basic Sweatpants - Sapphire - M,Yes,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,49.0,1,1,94.2,Custom,0.0,Low,3.0,LB,Local shipping,Web,91.2,94.2,Sweat Pants
7748,R-S-4590,2022-03-21,21:30:40,Heavy Zip-Up Hoodie - Sapphire - M,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,65.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Hoodie
7749,R-S-4591,2022-03-22,12:11:19,Linen Ruby Coord Set - Striped Sage - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,85.0,85.0,Set
7750,R-S-4592,2022-03-22,13:38:47,Fighter Tshirt - White & Fuchsia - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,29.0,1,1,39.2,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,109.6,109.6,Sweat Pants
7751,R-S-4592,2022-03-22,13:38:47,Oversized Knit Sweater - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweater
7752,R-S-4592,2022-03-22,13:38:47,Relaxed Knit Joggers - Blackberry - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7753,R-S-4593,2022-03-22,13:58:00,Black Glitter Fighter Sweatshirt - Waist Length - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
7754,R-S-4593,2022-03-22,13:58:00,Heavy Ribbed Sweatpants - Sage - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7755,R-S-4593,2022-03-22,13:58:00,Heavy Ruffled Sweatshirt - Cream - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
7756,R-S-4593,2022-03-22,13:58:00,Knit Flare Sweatpants - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7757,R-S-4593,2022-03-22,13:58:00,Knit Flare Sweatpants - Espresso - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7758,R-S-4593,2022-03-22,13:58:00,Knit Polo Shirt - Cloud - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7759,R-S-4593,2022-03-22,13:58:00,Oversized High-Neck Cotton T-shirt with Pocket - Black / M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,35.0,1,1,346.4,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,346.4,346.4,Sweat Pants
7760,R-S-4593,2022-03-22,13:58:00,Oversized High-Neck Cotton T-shirt with Pocket - Sage / S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7761,R-S-4593,2022-03-22,13:58:00,Relaxed Knit Joggers - Black - M,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7762,R-S-4594,2022-03-22,14:03:39,Black Glitter Fighter Sweatshirt - Waist Length - L,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
7763,R-S-4594,2022-03-22,14:03:39,Heavy Ribbed Sweatpants - Sage - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7764,R-S-4594,2022-03-22,14:03:39,Heavy Ruffled Sweatshirt - Cream - M,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
7765,R-S-4594,2022-03-22,14:03:39,Heavy Ruffled Sweatshirt - Cream - S,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
7766,R-S-4594,2022-03-22,14:03:39,Knit Flare Sweatpants - Cloud - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7767,R-S-4594,2022-03-22,14:03:39,Knit Flare Sweatpants - Espresso - L,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7768,R-S-4594,2022-03-22,14:03:39,Knit Polo Shirt - Cloud - S,No,Not Cancelled,USD,Voided,Unfulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7769,R-S-4594,2022-03-22,14:03:39,Oversized High-Neck Cotton T-shirt with Pocket - Black / M,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35.0,1,1,396.6,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,393.6,396.6,Sweat Pants
7770,R-S-4594,2022-03-22,14:03:39,Oversized High-Neck Cotton T-shirt with Pocket - Sage / S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7771,R-S-4594,2022-03-22,14:03:39,Relaxed Knit Joggers - Black - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7772,R-S-4595,2022-03-22,15:41:42,Heavy Zip-Up Hoodie - Taupe - S,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,65.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Hoodie
7773,R-S-4595,2022-03-22,15:41:42,Knit Polo Shirt - Cloud - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
7774,R-S-4595,2022-03-22,15:41:42,Oversized Polo Shirt - Forest Green - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,138.4,138.4,Sweat Pants
7775,R-S-4596,2022-03-22,16:29:57,Light Hoodie - Stone - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Hoodie
7776,R-S-4596,2022-03-22,16:29:57,Oversized High-Neck Cotton T-shirt with Pocket - Black / M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
7777,R-S-4596,2022-03-22,16:29:57,Oversized High-Neck Cotton T-shirt with Pocket - Starry Black / M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
7778,R-S-4596,2022-03-22,16:29:57,Relaxed Knit Joggers - Blue Fog - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,131.2,131.2,Sweat Pants
7779,R-S-4597,2022-03-22,20:52:32,Black Statement Sweatshirt - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweatshirt
7780,R-S-4597,2022-03-22,20:52:32,Black Statement Sweatshirt - Waist Length - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweatshirt
7781,R-S-4597,2022-03-22,20:52:32,White Statement Sweatshirt - Waist Length - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,83.2,Custom,0.0,Low,3.0,LB,Local shipping,Web,122.4,125.4,Sweatshirt
7782,R-S-4598,2022-03-23,11:33:45,Heavy Basic Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7783,R-S-4598,2022-03-23,11:33:45,Heavy Basic Sweatpants - Sapphire - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7784,R-S-4598,2022-03-23,11:33:45,Heavy Ribbed Sweatpants - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,49.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,147.0,150.0,Sweat Pants
7785,R-S-4599,2022-03-23,12:41:18,Knit Flare Sweatpants - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,130.4,133.4,Sweat Pants
7786,R-S-4599,2022-03-23,12:41:18,Oversized Knit Cardigan - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Cardigan
7787,R-S-4599,2022-03-23,12:41:18,Sleeveless Knit Top - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top
7788,R-S-4600,2022-03-23,13:38:19,Cropped Maxi Knit Dress - Black,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,89.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,89.0,92.0,Dress
7789,R-S-4601,2022-03-23,16:55:10,Relaxed Knit Joggers - Blue Fog - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,39.2,39.2,Sweat Pants
7790,R-S-4602,2022-03-23,21:27:21,Knit Flare Sweatpants - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
7791,R-S-4602,2022-03-23,21:27:21,Oversized Knit Cardigan - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Cardigan
7792,R-S-4602,2022-03-23,21:27:21,Oversized Knit Sweater - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,222.0,225.0,Sweater
7793,R-S-4602,2022-03-23,21:27:21,Sleeveless Knit Top - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Top
7794,R-S-4603,2022-03-24,12:20:54,Knit Flare Sweatpants - Blue Fog - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
7795,R-S-4603,2022-03-24,12:20:54,Oversized Knit Cardigan - Blue Fog - M,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,79.0,1,1,133.4,Custom,0.0,Low,3.0,LB,Local shipping,Shopify_draft_order,130.4,133.4,Cardigan
7796,R-S-4603,2022-03-24,12:20:54,Sleeveless Knit Top - Blue Fog - M,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,35.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Top
7797,R-S-4604,2022-03-24,12:59:36,Oversized Cotton T-shirt - White - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,22.0,1,1,0.0,Custom,0.0,Low,3.0,LB,Local shipping,Web,116.0,119.0,Sweat Pants
7798,R-S-4604,2022-03-24,12:59:36,The Chunky Scrunchie - Berry Nude,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,9.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Scrunchie
